"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstplt","trstep","trstprt","trstprl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","atchctr","atcherp"
"ESS8e02_3",8,"2.3","23.11.2023",41140176,"NL",0.50633985,0.34819555,0.8435067,0.29370528,5,1,2,3,88,10,7,6,7,5,8,10,10,5
"ESS8e02_3",8,"2.3","23.11.2023",41140187,"NL",1.0126797,0.65989584,0.8435067,0.55662656,4,5,4,5,7,8,7,7,7,8,8,8,7,7
"ESS8e02_3",8,"2.3","23.11.2023",41140190,"NL",2.0253594,1.8697737,0.8435067,1.5771667,5,88,7,7,3,9,8,5,6,8,6,9,5,0
"ESS8e02_3",8,"2.3","23.11.2023",41140210,"NL",1.0126797,0.6922107,0.8435067,0.58388436,6,6,2,7,4,8,6,7,7,8,7,8,10,10
"ESS8e02_3",8,"2.3","23.11.2023",41140223,"NL",1.0126797,0.86839557,0.8435067,0.73249745,6,3,5,6,4,7,7,6,7,7,6,8,8,4
"ESS8e02_3",8,"2.3","23.11.2023",41140232,"NL",1.0126797,0.5934381,0.8435067,0.500569,6,4,5,7,9,8,8,6,8,5,8,8,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41140275,"NL",2.0253594,1.5925843,0.8435067,1.3433555,4,3,4,2,7,2,2,5,5,6,6,3,6,6
"ESS8e02_3",8,"2.3","23.11.2023",41140297,"NL",1.0126797,1.0065386,0.8435067,0.8490221,7,7,6,8,77,8,8,8,8,8,7,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140348,"NL",0.50633985,0.56171215,0.8435067,0.47380796,6,88,7,7,5,8,7,8,8,88,8,8,5,7
"ESS8e02_3",8,"2.3","23.11.2023",41140357,"NL",1.5190194,1.0383171,0.8435067,0.87582743,7,5,7,7,5,9,9,7,8,6,8,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41140402,"NL",1.0126797,0.6922107,0.8435067,0.58388436,8,7,8,8,4,9,8,6,7,7,7,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140462,"NL",0.50633985,0.34819555,0.8435067,0.29370528,1,1,1,3,4,7,6,2,5,7,8,5,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140597,"NL",0.50633985,0.73113585,0.8435067,0.616718,6,6,6,7,7,7,7,7,7,8,8,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140640,"NL",1.5190194,1.2178266,0.8435067,1.0272449,6,1,5,5,7,9,6,6,6,3,6,9,5,5
"ESS8e02_3",8,"2.3","23.11.2023",41140682,"NL",1.5190194,1.6985214,0.8435067,1.4327141,6,5,7,6,8,8,6,6,6,8,8,8,6,4
"ESS8e02_3",8,"2.3","23.11.2023",41140693,"NL",0.50633985,0.43419778,0.8435067,0.36624873,6,3,88,4,8,10,7,7,6,8,9,7,10,4
"ESS8e02_3",8,"2.3","23.11.2023",41140724,"NL",1.5190194,1.3370789,0.8435067,1.127835,6,6,6,6,5,8,6,5,8,5,5,7,6,5
"ESS8e02_3",8,"2.3","23.11.2023",41140742,"NL",0.50633985,0.43419778,0.8435067,0.36624873,5,0,0,5,2,8,5,0,0,88,8,3,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41140784,"NL",1.0126797,0.86839557,0.8435067,0.73249745,4,5,6,7,5,8,4,6,7,7,6,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41140792,"NL",1.5190194,2.0349522,0.8435067,1.7164958,5,4,4,6,6,8,7,7,7,8,6,8,6,3
"ESS8e02_3",8,"2.3","23.11.2023",41140797,"NL",1.0126797,1.1234243,0.8435067,0.9476159,6,5,6,6,5,8,7,6,7,6,5,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41140817,"NL",1.0126797,0.9348869,0.8435067,0.78858334,7,7,7,7,6,8,7,7,7,7,5,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140836,"NL",1.0126797,0.6922107,0.8435067,0.58388436,3,5,4,5,5,9,6,4,6,4,5,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41140858,"NL",1.0126797,0.5934381,0.8435067,0.500569,6,3,5,4,2,9,6,7,7,8,7,8,8,4
"ESS8e02_3",8,"2.3","23.11.2023",41140871,"NL",0.50633985,0.43419778,0.8435067,0.36624873,5,88,5,5,7,8,3,2,6,6,5,8,9,0
"ESS8e02_3",8,"2.3","23.11.2023",41140878,"NL",0.50633985,0.5925136,0.8435067,0.4997892,4,2,4,4,7,7,6,4,4,7,7,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41140947,"NL",0.50633985,0.73113585,0.8435067,0.616718,4,4,4,6,5,7,6,4,6,88,5,7,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41140951,"NL",0.50633985,0.43419778,0.8435067,0.36624873,5,5,5,5,88,10,4,3,3,7,4,8,10,7
"ESS8e02_3",8,"2.3","23.11.2023",41141021,"NL",1.0126797,1.0065386,0.8435067,0.8490221,7,7,7,8,7,9,7,8,8,88,9,9,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41141041,"NL",1.5190194,1.3025926,0.8435067,1.0987456,7,6,6,6,6,8,7,7,6,6,7,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41141103,"NL",1.5190194,1.6851361,0.8435067,1.4214236,7,5,5,7,7,8,5,6,6,7,7,8,6,5
"ESS8e02_3",8,"2.3","23.11.2023",41141157,"NL",1.0126797,0.86839557,0.8435067,0.73249745,0,0,88,2,5,7,4,2,2,5,1,7,6,6
"ESS8e02_3",8,"2.3","23.11.2023",41141162,"NL",1.0126797,0.65989584,0.8435067,0.55662656,8,6,7,8,5,8,7,8,8,7,7,8,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41141214,"NL",1.0126797,1.1850272,0.8435067,0.9995784,6,5,6,7,5,8,7,7,7,7,6,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41141241,"NL",1.0126797,0.5934381,0.8435067,0.500569,7,6,6,8,3,9,6,7,8,8,8,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41141258,"NL",1.0126797,0.5934381,0.8435067,0.500569,7,7,7,8,3,9,9,7,9,8,9,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41141288,"NL",0.50633985,0.56617373,0.8435067,0.47757134,7,6,6,6,5,9,8,7,8,8,8,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41141298,"NL",1.0126797,0.7962921,0.8435067,0.67167777,5,4,5,7,88,9,6,6,7,7,5,8,8,4
"ESS8e02_3",8,"2.3","23.11.2023",41141313,"NL",0.50633985,0.34819555,0.8435067,0.29370528,6,6,7,8,7,9,7,8,7,8,8,9,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41141322,"NL",1.0126797,0.6963911,0.8435067,0.58741057,3,3,5,5,7,8,8,6,7,6,7,8,10,5
"ESS8e02_3",8,"2.3","23.11.2023",41141326,"NL",1.0126797,0.86839557,0.8435067,0.73249745,1,1,1,0,4,4,5,1,5,7,4,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41141327,"NL",0.50633985,0.29671904,0.8435067,0.2502845,5,8,7,7,10,10,8,7,9,8,8,10,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41141355,"NL",0.50633985,0.43419778,0.8435067,0.36624873,2,1,2,2,6,8,7,2,8,7,1,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41141394,"NL",0.50633985,0.56171215,0.8435067,0.47380796,6,5,6,7,8,8,5,7,7,5,8,8,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41141418,"NL",1.0126797,0.8913848,0.8435067,0.75188905,6,7,6,6,5,9,8,5,6,8,6,8,5,5
"ESS8e02_3",8,"2.3","23.11.2023",41141472,"NL",1.0126797,0.86839557,0.8435067,0.73249745,6,7,7,6,8,7,7,7,6,8,7,8,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41141535,"NL",0.50633985,0.40594208,0.8435067,0.34241486,0,1,1,1,5,8,6,2,2,3,4,8,7,7
"ESS8e02_3",8,"2.3","23.11.2023",41141550,"NL",1.0126797,0.6963911,0.8435067,0.58741057,7,5,6,7,7,9,9,8,8,8,8,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41141620,"NL",0.50633985,0.39814606,0.8435067,0.33583888,9,6,8,7,10,8,5,7,5,6,5,8,10,8
"ESS8e02_3",8,"2.3","23.11.2023",41141661,"NL",0.50633985,0.29671904,0.8435067,0.2502845,6,3,4,6,3,9,9,7,5,4,6,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41141696,"NL",0.50633985,0.5032693,0.8435067,0.42451105,2,3,2,5,2,7,7,4,4,6,6,8,9,4
"ESS8e02_3",8,"2.3","23.11.2023",41141709,"NL",0.50633985,0.34819555,0.8435067,0.29370528,4,4,4,5,7,7,6,4,6,8,6,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41141710,"NL",1.0126797,0.5934381,0.8435067,0.500569,6,6,6,7,2,8,6,7,6,6,8,9,6,6
"ESS8e02_3",8,"2.3","23.11.2023",41141737,"NL",1.0126797,1.1234243,0.8435067,0.9476159,6,6,6,3,7,8,5,7,7,4,3,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41141780,"NL",1.0126797,0.6963911,0.8435067,0.58741057,5,4,4,5,4,8,6,6,5,7,6,10,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41141807,"NL",1.0126797,0.6922107,0.8435067,0.58388436,1,1,1,2,5,8,3,3,2,3,6,8,6,3
"ESS8e02_3",8,"2.3","23.11.2023",41141837,"NL",2.0253594,2.138098,0.8435067,1.8034999,8,7,6,8,3,9,88,7,9,8,7,8,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41141859,"NL",1.0126797,1.3566351,0.8435067,1.1443307,2,2,2,2,4,9,6,5,2,8,8,9,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41141863,"NL",1.0126797,0.5934381,0.8435067,0.500569,3,2,3,5,3,7,4,5,4,7,7,7,8,3
"ESS8e02_3",8,"2.3","23.11.2023",41141876,"NL",1.0126797,0.8913848,0.8435067,0.75188905,7,7,7,7,2,9,6,6,8,7,5,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41141902,"NL",2.531699,2.971331,0.8435067,2.5063374,6,5,7,6,3,8,6,6,8,5,9,9,0,0
"ESS8e02_3",8,"2.3","23.11.2023",41141949,"NL",1.0126797,0.6963911,0.8435067,0.58741057,7,5,6,6,5,7,7,6,7,88,6,7,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41141963,"NL",1.0126797,0.8913848,0.8435067,0.75188905,6,4,6,7,4,7,6,6,8,8,7,8,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41141965,"NL",1.0126797,0.81188416,0.8435067,0.6848297,2,4,2,3,7,7,5,3,3,7,6,7,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41142009,"NL",1.0126797,0.7957295,0.8435067,0.6712032,5,5,4,5,5,7,5,5,5,4,4,7,6,4
"ESS8e02_3",8,"2.3","23.11.2023",41142034,"NL",1.5190194,1.7827989,0.8435067,1.5038028,6,5,5,7,9,8,1,6,7,6,5,9,7,0
"ESS8e02_3",8,"2.3","23.11.2023",41142062,"NL",1.0126797,0.7957295,0.8435067,0.6712032,7,7,7,6,8,8,7,7,5,7,7,9,6,2
"ESS8e02_3",8,"2.3","23.11.2023",41142092,"NL",0.50633985,0.43419778,0.8435067,0.36624873,5,4,4,6,1,6,6,5,5,8,8,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41142114,"NL",1.0126797,0.6963911,0.8435067,0.58741057,3,4,1,4,88,10,7,6,7,7,1,10,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41142120,"NL",1.0126797,0.8913848,0.8435067,0.75188905,5,5,5,5,8,7,6,7,7,8,9,7,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41142176,"NL",1.0126797,0.8913848,0.8435067,0.75188905,6,5,6,4,9,9,6,3,5,7,2,9,7,4
"ESS8e02_3",8,"2.3","23.11.2023",41142215,"NL",1.0126797,0.81188416,0.8435067,0.6848297,3,3,3,3,5,6,4,3,5,8,3,9,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41142237,"NL",0.50633985,0.43419778,0.8435067,0.36624873,4,4,7,6,8,10,7,6,7,6,7,10,10,6
"ESS8e02_3",8,"2.3","23.11.2023",41142261,"NL",1.0126797,0.6922107,0.8435067,0.58388436,7,6,8,8,3,9,9,8,9,8,8,9,6,5
"ESS8e02_3",8,"2.3","23.11.2023",41142286,"NL",1.5190194,1.2178266,0.8435067,1.0272449,4,4,4,4,5,9,6,3,5,8,8,9,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41142293,"NL",1.5190194,1.3025926,0.8435067,1.0987456,6,6,6,7,6,8,7,6,6,8,5,8,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41142317,"NL",1.0126797,0.5934381,0.8435067,0.500569,5,4,5,6,6,8,8,6,8,8,6,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41142327,"NL",2.0253594,2.264695,0.8435067,1.9102854,2,1,2,1,5,6,3,0,2,4,3,6,6,3
"ESS8e02_3",8,"2.3","23.11.2023",41142358,"NL",1.0126797,1.0065386,0.8435067,0.8490221,6,4,6,7,7,8,7,5,6,7,7,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41142676,"NL",1.0126797,1.1234243,0.8435067,0.9476159,6,5,6,6,2,9,7,7,7,7,6,7,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41142721,"NL",0.50633985,0.43419778,0.8435067,0.36624873,6,4,6,5,6,7,6,5,5,6,5,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41142728,"NL",0.50633985,0.43419778,0.8435067,0.36624873,88,88,6,6,5,8,88,88,88,88,8,8,10,7
"ESS8e02_3",8,"2.3","23.11.2023",41142806,"NL",1.0126797,1.069049,0.8435067,0.90174997,5,6,6,6,4,8,6,6,7,8,7,8,6,6
"ESS8e02_3",8,"2.3","23.11.2023",41142864,"NL",0.50633985,0.43419778,0.8435067,0.36624873,0,0,0,0,88,10,5,0,2,88,8,8,8,0
"ESS8e02_3",8,"2.3","23.11.2023",41142955,"NL",0.50633985,0.43419778,0.8435067,0.36624873,4,4,6,4,7,8,6,6,5,8,8,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41142956,"NL",0.50633985,0.29671904,0.8435067,0.2502845,6,3,5,5,3,8,2,3,5,6,4,9,6,2
"ESS8e02_3",8,"2.3","23.11.2023",41142983,"NL",0.50633985,0.4456924,0.8435067,0.37594453,5,5,5,6,5,6,5,5,5,6,5,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41143009,"NL",0.50633985,0.43419778,0.8435067,0.36624873,4,4,4,2,6,7,6,5,5,6,4,8,9,5
"ESS8e02_3",8,"2.3","23.11.2023",41143180,"NL",0.50633985,0.43419778,0.8435067,0.36624873,6,5,6,6,7,6,7,6,6,6,7,7,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41143191,"NL",0.50633985,0.43419778,0.8435067,0.36624873,6,5,6,6,7,10,7,7,7,8,8,9,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41143221,"NL",0.50633985,0.40594208,0.8435067,0.34241486,5,6,5,6,5,4,6,5,5,7,4,5,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41150430,"NL",1.0126797,1.0065386,0.8435067,0.8490221,4,3,4,7,4,7,4,4,5,3,3,8,3,1
"ESS8e02_3",8,"2.3","23.11.2023",41150714,"NL",0.50633985,0.43419778,0.8435067,0.36624873,4,4,4,6,6,8,5,6,5,6,4,9,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41150720,"NL",1.0126797,1.1850272,0.8435067,0.9995784,6,4,6,7,5,8,8,7,7,6,8,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41150847,"NL",0.50633985,0.32994792,0.8435067,0.27831328,3,3,3,5,4,10,7,5,5,5,4,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",41150952,"NL",1.0126797,1.1234243,0.8435067,0.9476159,4,3,4,5,88,9,7,6,7,6,6,9,7,7
"ESS8e02_3",8,"2.3","23.11.2023",41151084,"NL",1.0126797,0.9348869,0.8435067,0.78858334,5,6,5,6,5,8,6,6,7,7,5,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41151207,"NL",1.0126797,1.4622717,0.8435067,1.233436,5,6,6,4,5,8,8,6,7,7,5,8,1,1
"ESS8e02_3",8,"2.3","23.11.2023",41151212,"NL",2.0253594,1.7827696,0.8435067,1.5037781,7,8,7,7,4,8,7,6,8,7,8,8,7,8
"ESS8e02_3",8,"2.3","23.11.2023",41151223,"NL",1.0126797,1.1850272,0.8435067,0.9995784,7,5,6,7,6,8,7,6,7,7,5,8,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41151332,"NL",1.5190194,1.5098078,0.8435067,1.273533,7,7,5,9,6,10,8,8,9,8,9,9,10,10
"ESS8e02_3",8,"2.3","23.11.2023",41151537,"NL",1.0126797,1.3566351,0.8435067,1.1443307,4,88,6,7,8,10,8,5,7,8,8,8,7,7
"ESS8e02_3",8,"2.3","23.11.2023",41151573,"NL",1.0126797,0.7962921,0.8435067,0.67167777,7,7,7,6,8,8,5,7,5,6,4,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41151755,"NL",1.0126797,1.1850272,0.8435067,0.9995784,1,1,3,4,5,8,6,4,6,6,6,8,5,2
"ESS8e02_3",8,"2.3","23.11.2023",41151914,"NL",1.0126797,0.6963911,0.8435067,0.58741057,2,3,4,3,4,7,4,3,3,7,8,8,7,4
"ESS8e02_3",8,"2.3","23.11.2023",41151997,"NL",1.0126797,0.7962921,0.8435067,0.67167777,2,2,2,4,3,9,7,3,2,7,5,9,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41152188,"NL",1.5190194,1.7827989,0.8435067,1.5038028,7,6,8,9,88,8,7,9,10,7,9,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41152289,"NL",1.0126797,0.86839557,0.8435067,0.73249745,4,5,5,5,5,7,5,5,5,7,7,8,7,4
"ESS8e02_3",8,"2.3","23.11.2023",41153315,"NL",0.50633985,0.56617373,0.8435067,0.47757134,3,4,4,4,5,7,5,5,6,7,4,7,10,5
"ESS8e02_3",8,"2.3","23.11.2023",41620015,"NL",1.0126797,0.90028167,0.8435067,0.75939363,6,7,6,7,6,9,9,8,8,7,9,10,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41620531,"NL",1.0126797,1.0349172,0.8435067,0.8729596,8,8,5,4,2,10,6,5,9,8,6,10,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41620980,"NL",1.5190194,1.1577293,0.8435067,0.97655237,5,5,5,8,2,4,4,6,8,7,7,6,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41620990,"NL",1.0126797,1.129425,0.8435067,0.9526776,0,88,0,0,5,5,88,0,5,5,1,3,7,1
"ESS8e02_3",8,"2.3","23.11.2023",41620995,"NL",2.0253594,1.5436398,0.8435067,1.3020705,7,5,7,8,6,8,7,7,8,6,6,8,8,4
"ESS8e02_3",8,"2.3","23.11.2023",41621424,"NL",0.50633985,0.42912647,0.8435067,0.36197105,5,5,6,5,0,8,3,1,3,4,3,8,5,5
"ESS8e02_3",8,"2.3","23.11.2023",41621792,"NL",0.50633985,0.73635966,0.8435067,0.6211243,3,4,3,6,5,8,8,6,3,3,5,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41622058,"NL",1.0126797,1.1593263,0.8435067,0.9778995,6,7,6,6,5,8,5,6,6,7,6,7,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41622116,"NL",0.50633985,0.6545461,0.8435067,0.552114,6,5,6,7,7,8,7,7,8,4,4,8,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41622148,"NL",2.0253594,2.0698345,0.8435067,1.7459192,6,6,7,7,2,8,7,6,6,7,7,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41622227,"NL",1.0126797,1.3903928,0.8435067,1.1728057,4,5,4,3,10,4,2,3,1,5,7,8,8,3
"ESS8e02_3",8,"2.3","23.11.2023",41622482,"NL",1.0126797,0.90028167,0.8435067,0.75939363,6,6,7,7,5,8,7,7,7,7,7,8,9,6
"ESS8e02_3",8,"2.3","23.11.2023",41622835,"NL",1.0126797,1.3903928,0.8435067,1.1728057,3,4,3,1,7,8,6,6,7,7,7,8,6,3
"ESS8e02_3",8,"2.3","23.11.2023",41623231,"NL",1.5190194,1.3504232,0.8435067,1.139091,5,5,5,6,6,8,6,5,7,4,5,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41630072,"NL",0.50633985,0.5647125,0.8435067,0.4763388,5,4,5,7,6,7,7,6,7,7,5,6,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41630833,"NL",1.0126797,1.055928,0.8435067,0.89068234,4,3,2,3,7,10,8,3,6,7,5,10,7,5
"ESS8e02_3",8,"2.3","23.11.2023",41631075,"NL",2.531699,3.864481,0.8435067,3.2597156,2,9,2,5,6,8,5,8,8,1,5,7,3,2
"ESS8e02_3",8,"2.3","23.11.2023",41631459,"NL",0.50633985,0.5647125,0.8435067,0.4763388,4,2,3,4,7,8,6,5,5,6,6,8,7,8
"ESS8e02_3",8,"2.3","23.11.2023",41631594,"NL",1.0126797,1.3090922,0.8435067,1.104228,5,4,6,6,9,9,5,7,4,4,7,9,6,3
"ESS8e02_3",8,"2.3","23.11.2023",41631599,"NL",1.0126797,1.055928,0.8435067,0.89068234,8,9,9,10,5,6,6,7,6,7,9,7,10,10
"ESS8e02_3",8,"2.3","23.11.2023",41631734,"NL",0.50633985,0.6951964,0.8435067,0.58640283,8,9,5,6,6,7,4,6,7,5,8,6,8,7
"ESS8e02_3",8,"2.3","23.11.2023",41631855,"NL",0.50633985,0.5174586,0.8435067,0.4364798,8,6,7,8,6,8,4,4,7,8,8,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41632079,"NL",1.5190194,2.3186884,0.8435067,1.9558291,5,5,5,6,5,7,5,5,5,3,7,7,0,0
"ESS8e02_3",8,"2.3","23.11.2023",41632885,"NL",0.50633985,0.45285907,0.8435067,0.38198966,6,5,5,6,5,8,8,7,7,7,8,8,9,8
"ESS8e02_3",8,"2.3","23.11.2023",41640111,"NL",1.0126797,1.0356483,0.8435067,0.8735763,2,3,3,5,2,8,7,6,6,6,5,9,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41640266,"NL",1.0126797,1.5457922,0.8435067,1.303886,5,6,6,7,4,7,8,8,6,8,8,7,6,4
"ESS8e02_3",8,"2.3","23.11.2023",41640284,"NL",1.0126797,1.5412337,0.8435067,1.300041,6,5,7,7,2,9,7,5,7,7,8,9,8,5
"ESS8e02_3",8,"2.3","23.11.2023",41641316,"NL",1.0126797,1.055928,0.8435067,0.89068234,6,6,6,6,6,8,6,6,6,6,6,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",41641697,"NL",1.0126797,1.1593263,0.8435067,0.9778995,5,7,3,6,5,8,6,5,6,4,6,7,8,6
"ESS8e02_3",8,"2.3","23.11.2023",41641764,"NL",1.0126797,1.3903928,0.8435067,1.1728057,3,4,4,5,8,9,7,5,7,8,9,9,6,2
"ESS8e02_3",8,"2.3","23.11.2023",41641846,"NL",1.5190194,1.5838916,0.8435067,1.3360232,4,6,4,5,7,9,6,6,5,5,4,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",41643271,"NL",1.0126797,0.85825294,0.8435067,0.7239421,6,5,5,6,5,7,5,5,6,8,7,7,8,8
"ESS8e02_3",8,"2.3","23.11.2023",51520614,"NL",1.0126797,0.57511157,0.8435067,0.48511046,3,4,2,5,2,4,4,4,5,8,8,5,5,0
"ESS8e02_3",8,"2.3","23.11.2023",51521235,"NL",1.0126797,0.42890602,0.8435067,0.3617851,5,4,6,6,7,8,6,7,7,6,6,8,5,3
"ESS8e02_3",8,"2.3","23.11.2023",51521627,"NL",1.5190194,0.643359,0.8435067,0.54267764,5,4,5,6,3,8,4,6,8,3,7,7,7,7
"ESS8e02_3",8,"2.3","23.11.2023",51522431,"NL",0.50633985,0.29339325,0.8435067,0.24747917,8,9,9,8,5,9,9,8,9,9,8,8,5,5
"ESS8e02_3",8,"2.3","23.11.2023",51522875,"NL",0.50633985,0.42950433,0.8435067,0.3622898,3,88,88,88,2,0,5,4,8,7,9,5,7,1
"ESS8e02_3",8,"2.3","23.11.2023",51530177,"NL",0.50633985,0.313815,0.8435067,0.26470506,1,3,4,1,4,5,88,0,2,7,3,5,7,6
"ESS8e02_3",8,"2.3","23.11.2023",51531052,"NL",1.0126797,0.62763,0.8435067,0.5294101,4,3,4,5,5,7,5,4,4,6,6,7,7,6
"ESS8e02_3",8,"2.3","23.11.2023",51532595,"NL",1.5190194,0.86327654,0.8435067,0.7281795,1,1,1,1,88,8,5,0,3,7,3,9,7,8
"ESS8e02_3",8,"2.3","23.11.2023",51540213,"NL",1.0126797,0.8184003,0.8435067,0.69032615,3,3,3,3,88,8,7,5,5,7,3,7,6,6
"ESS8e02_3",8,"2.3","23.11.2023",51540279,"NL",1.5190194,0.86327654,0.8435067,0.7281795,2,88,3,88,5,7,5,5,88,7,7,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",51540494,"NL",1.0126797,0.42890602,0.8435067,0.3617851,4,5,4,4,3,7,7,7,4,88,7,8,7,7
"ESS8e02_3",8,"2.3","23.11.2023",51540668,"NL",1.0126797,0.8564745,0.8435067,0.722442,2,2,2,3,7,9,7,3,7,5,5,8,6,6
"ESS8e02_3",8,"2.3","23.11.2023",51540707,"NL",1.0126797,0.4769377,0.8435067,0.40230015,6,5,6,6,7,10,88,6,7,7,5,10,8,6
"ESS8e02_3",8,"2.3","23.11.2023",51540805,"NL",1.0126797,0.6756876,0.8435067,0.569947,3,3,8,3,8,8,8,7,6,10,9,10,3,5
"ESS8e02_3",8,"2.3","23.11.2023",51541121,"NL",2.0253594,1.712949,0.8435067,1.444884,7,6,7,7,2,9,7,7,7,8,8,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",51541126,"NL",1.5190194,0.9663697,0.8435067,0.8151393,7,7,7,6,5,7,6,6,6,7,6,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",51541131,"NL",1.0126797,0.4769377,0.8435067,0.40230015,7,6,6,7,2,9,6,3,7,7,4,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",51541136,"NL",2.531699,1.6892173,0.8435067,1.4248661,4,3,5,5,5,8,6,4,5,7,7,8,6,4
"ESS8e02_3",8,"2.3","23.11.2023",51541339,"NL",1.0126797,1.0568526,0.8435067,0.8914622,2,2,3,4,6,8,6,5,5,8,7,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",51541399,"NL",1.0126797,1.0568526,0.8435067,0.8914622,1,1,1,1,8,9,6,2,5,4,5,9,2,2
"ESS8e02_3",8,"2.3","23.11.2023",51541756,"NL",1.0126797,0.5002933,0.8435067,0.42200077,4,5,4,5,5,8,8,6,7,8,9,8,3,4
"ESS8e02_3",8,"2.3","23.11.2023",51542305,"NL",1.0126797,4.000027,0.8435067,3.3740497,3,3,3,3,7,8,7,5,6,2,88,8,3,0
"ESS8e02_3",8,"2.3","23.11.2023",51542590,"NL",1.0126797,0.8564745,0.8435067,0.722442,4,0,4,4,5,6,3,4,5,88,6,7,0,0
"ESS8e02_3",8,"2.3","23.11.2023",51542599,"NL",1.0126797,0.62763,0.8435067,0.5294101,5,3,7,3,8,9,8,6,5,8,6,10,9,3
