"name","essround","edition","proddate","idno","cntry","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","dweight","pspwght","pweight"
"ESS3e03_7",3,"3.7","01.12.2018",3030331,"NL",5,5,5,5,5,9,6,4,6,7,5,8,1.0785,1.0077797,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030341,"NL",5,5,6,6,7,8,7,7,6,7,6,7,0.5393,0.46165162,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030351,"NL",7,6,6,7,5,9,8,7,6,7,7,9,1.0785,1.013983,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030361,"NL",5,3,4,4,8,8,7,8,6,7,6,8,1.0785,1.3077296,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030391,"NL",6,8,7,7,10,8,3,5,6,8,7,8,0.5393,0.46106207,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030401,"NL",6,6,7,7,3,8,7,4,5,5,5,8,0.5393,0.563942,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030411,"NL",5,3,4,6,2,5,4,3,3,4,2,6,1.0785,1.0064927,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030431,"NL",3,2,4,2,7,8,7,4,6,6,7,7,1.0785,1.1297518,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030441,"NL",6,5,6,6,6,8,7,7,7,7,7,8,1.0785,1.0077797,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030451,"NL",6,7,5,6,7,9,7,6,6,7,5,8,1.0785,0.8491891,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030461,"NL",1,5,5,88,2,7,1,1,6,2,3,7,2.157,1.4553546,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030481,"NL",3,1,1,1,88,4,4,2,4,7,4,7,0.5393,0.42463392,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030491,"NL",6,6,6,88,88,5,5,5,5,6,5,9,1.0785,1.1361723,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030501,"NL",2,4,4,2,5,9,5,3,3,3,6,8,0.5393,0.46165162,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030511,"NL",8,8,7,5,9,9,7,8,7,6,8,9,1.0785,1.1292216,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030531,"NL",6,6,6,6,8,8,8,7,6,7,6,8,1.0785,1.1368866,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030551,"NL",5,6,5,6,0,8,7,7,7,6,6,8,0.5393,0.57772374,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030561,"NL",6,6,8,5,7,8,9,8,7,4,5,7,1.6178,1.6917214,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030571,"NL",5,88,5,88,88,7,6,88,6,88,7,4,0.5393,0.46106207,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030581,"NL",8,5,5,5,8,8,9,8,7,3,5,8,2.157,1.934282,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030591,"NL",5,6,6,4,6,8,5,5,6,6,7,7,1.6178,1.2660302,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030601,"NL",5,5,5,88,3,6,4,5,6,5,6,6,1.0785,0.92890036,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030611,"NL",6,5,6,4,5,9,8,6,6,7,5,8,1.0785,1.290329,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030621,"NL",7,6,7,6,5,7,7,7,6,7,6,7,1.0785,1.0927393,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030631,"NL",6,5,3,3,4,8,7,6,7,4,4,8,0.5393,0.61255383,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030661,"NL",2,4,2,0,5,7,3,5,3,7,6,8,1.0785,1.0448623,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030671,"NL",5,0,2,4,6,9,9,5,6,0,8,8,0.5393,0.43888214,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030691,"NL",3,3,2,3,5,10,0,3,6,7,5,10,1.0785,0.93205523,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030711,"NL",7,6,7,88,4,8,8,7,7,7,7,8,1.0785,1.0528054,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030721,"NL",3,3,3,4,5,9,5,3,4,7,8,9,1.6178,1.0108215,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030741,"NL",5,88,5,88,5,8,5,4,88,7,8,8,0.5393,0.36387238,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030751,"NL",3,5,4,88,77,9,5,5,77,6,4,9,1.0785,1.0064927,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030761,"NL",7,6,6,5,4,8,7,6,6,6,7,8,0.5393,0.47211793,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030771,"NL",6,5,5,88,5,7,6,5,5,8,7,8,1.0785,0.7276773,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030781,"NL",6,6,6,7,4,8,4,6,7,5,7,9,1.0785,0.967141,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030791,"NL",9,7,7,7,7,9,8,8,10,5,9,8,1.0785,1.128309,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030801,"NL",7,7,7,7,5,0,0,7,7,5,7,0,1.0785,1.2249941,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030831,"NL",7,8,7,6,8,9,8,7,7,8,7,9,1.0785,1.0250525,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030841,"NL",6,6,4,2,9,7,6,6,4,6,4,7,0.5393,0.61721057,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030851,"NL",6,6,6,6,5,7,7,6,6,7,8,8,1.0785,1.2543417,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030861,"NL",6,7,7,5,8,10,8,7,7,6,8,9,0.5393,0.6054086,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030891,"NL",5,3,5,0,7,8,7,6,7,2,7,8,0.5393,0.47690225,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030921,"NL",7,7,7,6,3,8,7,6,7,7,6,8,1.0785,1.1383402,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030931,"NL",5,4,5,5,6,6,7,7,5,5,6,4,0.5393,0.42203614,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030951,"NL",7,6,7,6,6,4,3,5,7,5,5,5,0.5393,0.5181944,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030961,"NL",8,7,6,6,9,8,7,7,7,3,7,8,1.0785,0.822155,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030971,"NL",5,5,4,88,7,9,8,5,6,5,8,9,1.0785,1.2244191,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3030981,"NL",0,3,2,4,5,9,3,2,2,7,2,10,1.0785,1.3390594,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031011,"NL",7,7,6,6,7,8,7,7,8,8,8,8,1.0785,1.3774772,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031051,"NL",4,2,3,3,4,3,2,2,2,2,0,9,1.0785,0.7582331,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031061,"NL",7,6,6,3,4,8,6,6,7,4,7,8,1.0785,1.1383402,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031071,"NL",6,4,4,4,6,9,8,6,8,6,6,9,1.0785,0.94535553,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031081,"NL",9,6,6,6,3,8,6,5,7,7,8,8,1.0785,1.1292216,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031101,"NL",4,5,4,5,6,6,6,6,5,6,2,7,0.5393,0.36433765,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031111,"NL",3,4,5,4,4,6,7,3,6,5,3,6,0.5393,0.89449453,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031121,"NL",6,5,6,5,2,8,7,5,6,7,7,8,1.0785,1.1297518,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031131,"NL",9,7,7,3,1,8,7,3,8,6,4,7,0.5393,0.56492823,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031141,"NL",7,6,6,4,5,8,7,4,8,6,4,8,1.0785,1.190007,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031151,"NL",3,3,3,3,6,6,5,5,5,7,6,6,0.5393,0.46165162,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031161,"NL",5,5,5,6,8,9,7,6,6,4,5,9,1.0785,1.8448131,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031181,"NL",9,9,7,4,0,10,6,7,5,6,8,9,1.0785,0.92321765,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031221,"NL",6,5,6,2,8,8,7,8,7,7,5,8,1.6178,1.782786,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031231,"NL",4,5,2,6,8,9,6,5,4,8,5,9,1.0785,0.7286077,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031241,"NL",7,7,6,5,6,10,7,7,7,6,7,10,1.0785,0.92321765,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031271,"NL",7,6,6,88,88,8,88,7,88,7,88,8,1.6178,1.4760774,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031281,"NL",5,4,6,6,5,8,7,6,5,7,7,9,0.5393,0.6536185,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031291,"NL",8,7,7,5,7,8,7,7,8,6,7,8,1.0785,0.9938057,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031301,"NL",6,6,6,7,4,9,8,7,5,8,6,8,0.5393,0.4563489,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031311,"NL",6,6,6,2,9,9,6,6,5,7,6,9,1.0785,1.1871939,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031321,"NL",4,5,5,6,3,5,4,3,4,5,5,7,1.0785,1.1318995,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031341,"NL",5,5,3,0,7,8,7,7,7,7,8,10,1.0785,1.2244191,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031351,"NL",5,5,5,5,8,6,6,7,5,6,8,7,1.0785,0.7900321,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031361,"NL",7,8,7,4,4,6,6,6,8,7,7,6,1.0785,1.014799,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031371,"NL",7,8,4,2,5,9,5,7,10,4,8,7,0.5393,0.5005706,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031391,"NL",8,7,7,5,7,8,8,8,8,5,6,8,0.5393,0.5250564,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031401,"NL",4,3,3,3,4,8,8,6,8,4,7,8,1.0785,1.0250525,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031411,"NL",7,5,7,6,4,8,8,6,8,8,8,10,1.0785,1.0250525,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031441,"NL",8,7,7,5,3,8,8,5,6,9,8,8,1.0785,1.1884873,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031451,"NL",6,7,6,6,7,8,8,7,6,8,8,8,1.0785,1.1277795,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031461,"NL",4,6,5,5,5,8,2,1,4,7,3,9,1.0785,1.0064927,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031481,"NL",7,7,7,6,7,10,5,7,8,6,8,9,1.0785,1.1277795,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031501,"NL",3,5,5,1,7,7,8,4,8,4,7,8,1.0785,1.1277795,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031551,"NL",0,0,0,0,88,8,77,0,88,88,10,8,0.5393,0.47471303,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031581,"NL",6,6,6,6,3,8,4,5,7,88,2,8,0.5393,1.2097534,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031591,"NL",7,6,6,6,6,8,7,7,7,6,7,7,1.0785,1.5605717,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031611,"NL",7,5,5,88,5,8,8,4,6,7,2,9,0.5393,0.4214972,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031621,"NL",5,6,4,0,9,8,6,5,6,5,6,8,1.0785,0.93589914,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031641,"NL",5,4,5,4,6,7,7,6,5,5,7,7,1.6178,1.2644134,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031651,"NL",6,5,6,6,6,9,6,4,5,7,6,9,1.0785,0.7276773,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031691,"NL",6,6,6,3,3,6,6,5,6,3,5,7,1.0785,1.0362927,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031711,"NL",3,4,3,7,3,6,3,2,3,7,7,9,1.0785,1.2236756,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031721,"NL",7,7,7,6,5,9,6,7,7,7,7,8,1.0785,1.839434,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031731,"NL",3,3,2,3,5,6,6,6,7,3,4,7,1.0785,0.9721023,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031761,"NL",1,1,1,2,7,7,4,5,8,88,8,7,1.0785,0.949338,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031791,"NL",4,3,3,4,0,8,5,5,5,6,0,6,1.6178,1.3716757,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031801,"NL",6,5,6,5,9,7,6,7,5,4,8,8,1.0785,0.949338,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031811,"NL",8,7,6,7,5,7,6,7,8,88,6,7,0.5393,0.58091164,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031821,"NL",7,5,4,3,6,7,7,7,7,6,7,7,1.0785,1.1611704,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031841,"NL",88,4,4,88,4,9,6,4,5,7,4,7,1.0785,0.7492221,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031871,"NL",3,88,4,3,8,3,6,3,5,5,3,8,0.5393,0.91980225,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031881,"NL",5,5,5,5,5,8,8,6,5,7,7,7,1.0785,1.839434,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031901,"NL",7,7,7,7,5,9,6,5,8,7,6,9,1.0785,1.0131557,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031911,"NL",4,5,5,5,7,8,1,3,3,5,3,8,1.0785,0.93205523,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031921,"NL",3,4,4,2,5,6,4,6,5,3,3,6,0.5393,0.47471303,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031931,"NL",7,5,5,5,5,10,5,5,5,6,8,10,0.5393,0.42696315,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031961,"NL",3,5,5,4,7,7,4,4,4,88,4,9,1.0785,1.1048977,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031971,"NL",7,6,6,7,7,8,7,7,7,7,7,8,0.5393,0.4517075,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031981,"NL",7,7,7,7,7,9,7,8,8,7,9,8,1.0785,0.92321765,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3031991,"NL",4,3,3,3,2,8,5,4,4,7,6,7,0.5393,0.46799296,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032001,"NL",3,7,3,6,7,8,88,4,5,7,4,8,0.5393,0.4517075,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032051,"NL",2,4,4,0,2,7,5,5,2,7,5,8,0.5393,0.46106207,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032061,"NL",7,7,5,5,6,7,7,7,8,5,6,8,1.0785,0.9441483,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032071,"NL",7,6,6,6,6,7,7,6,7,7,7,8,0.5393,0.568496,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032081,"NL",7,5,5,7,5,8,6,6,6,7,7,8,1.0785,1.1368866,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032091,"NL",5,6,6,0,5,8,7,6,6,88,7,10,0.5393,0.46106207,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032111,"NL",5,5,6,5,6,8,3,4,4,3,3,8,2.157,1.9705589,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032121,"NL",2,2,2,1,8,8,6,2,2,5,7,4,2.157,2.0155594,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032141,"NL",7,7,6,5,6,8,6,6,7,5,6,8,1.0785,1.0410717,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032161,"NL",6,6,6,5,7,2,7,7,5,8,7,1,1.0785,0.7286077,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032221,"NL",0,2,2,1,10,5,3,3,3,7,4,6,1.0785,0.86787295,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032231,"NL",3,6,4,4,5,9,7,6,7,7,7,9,1.0785,1.1611704,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032261,"NL",7,6,6,6,1,9,7,6,8,7,5,9,0.5393,0.45725352,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032281,"NL",0,0,0,4,5,5,0,0,0,0,5,7,1.6178,1.5210215,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032291,"NL",6,5,5,5,0,10,9,7,9,7,10,88,0.5393,0.38148552,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032311,"NL",7,7,7,7,88,7,88,8,8,8,7,6,0.5393,0.5070385,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032331,"NL",6,7,6,5,7,8,8,7,7,8,4,8,1.0785,1.013983,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032341,"NL",7,6,6,7,6,7,7,6,8,7,6,8,1.0785,1.1367058,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032351,"NL",3,3,3,3,5,8,4,5,4,7,4,9,1.0785,0.92890036,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032371,"NL",8,7,7,6,5,7,7,7,8,8,7,7,1.0785,1.1973319,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032391,"NL",3,5,5,88,5,3,6,8,7,4,1,3,0.5393,0.56840557,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032421,"NL",6,6,5,5,7,7,6,5,5,6,6,6,0.5393,0.36658028,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032431,"NL",7,6,7,8,4,9,6,7,8,7,6,9,1.6178,1.7180738,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032441,"NL",6,5,5,5,5,7,7,6,6,7,6,7,0.5393,0.47087362,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032471,"NL",4,6,7,6,8,8,6,5,7,7,6,8,1.0785,1.1453471,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3032481,"NL",3,3,4,88,4,7,4,6,6,8,8,9,1.0785,0.7629003,0.70670336
"ESS3e03_7",3,"3.7","01.12.2018",3,"PT",4,3,3,5,6,3,4,5,5,6,3,6,2.3651,2.0033872,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",4,"PT",4,4,3,5,77,6,3,4,5,5,4,6,1.4191,1.5806472,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",6,"PT",3,2,2,3,77,3,3,4,5,6,2,5,1.4191,1.1149632,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",8,"PT",88,1,1,88,8,4,3,4,3,4,2,4,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",9,"PT",3,3,2,3,7,7,5,5,5,5,4,7,1.4191,1.1149632,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",10,"PT",6,3,3,5,6,7,3,3,5,5,6,7,1.4191,1.4499675,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",14,"PT",0,0,0,0,88,7,0,0,2,2,2,5,0.946,0.9665769,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",15,"PT",5,0,0,5,5,8,3,5,5,5,6,8,0.946,1.0536906,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",16,"PT",3,0,0,5,5,5,2,3,5,5,2,7,0.473,0.6502978,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",17,"PT",3,0,0,3,5,5,3,3,4,5,5,77,1.4191,1.2020662,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",18,"PT",4,0,0,5,6,8,1,2,3,4,3,7,0.946,1.0536906,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",19,"PT",6,0,0,7,6,7,2,2,5,3,2,7,0.946,0.9665769,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",20,"PT",5,4,4,4,4,4,5,6,7,3,8,6,0.946,0.9665769,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",21,"PT",3,3,3,4,77,0,2,2,4,3,2,2,0.946,0.801321,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",22,"PT",88,2,2,88,88,2,0,2,3,2,1,2,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",23,"PT",6,3,3,5,7,6,5,5,6,6,5,5,0.946,1.0536906,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",24,"PT",3,2,2,5,5,5,3,4,6,4,3,5,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",25,"PT",1,1,1,1,77,1,1,1,1,2,1,1,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",26,"PT",5,4,4,4,77,4,4,5,5,4,2,4,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",27,"PT",5,3,3,5,7,5,4,5,6,5,2,4,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",30,"PT",3,3,2,4,7,6,6,7,8,1,6,5,0.946,0.9665769,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",31,"PT",4,4,4,7,77,9,5,6,8,4,3,9,1.8921,3.0717423,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",34,"PT",7,4,4,6,7,5,5,5,5,3,3,6,0.946,0.8231596,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",37,"PT",2,2,2,3,8,6,4,5,5,4,4,4,1.4191,1.5806472,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",39,"PT",3,2,2,3,3,6,5,4,4,4,3,6,1.4191,1.951031,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",40,"PT",3,3,3,3,8,6,5,4,3,88,3,6,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",41,"PT",3,2,2,2,9,6,5,4,4,4,3,4,0.473,0.5268453,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",43,"PT",1,1,1,88,4,4,3,2,3,88,1,4,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",45,"PT",2,2,2,2,3,7,6,5,5,4,2,7,0.946,0.9665769,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",46,"PT",3,2,2,2,3,6,5,4,5,6,2,7,1.4191,1.951031,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",47,"PT",3,3,3,5,77,5,3,3,3,5,3,6,1.4191,2.3038473,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",48,"PT",3,2,2,88,8,7,3,2,3,88,3,7,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",49,"PT",3,2,2,4,4,8,8,6,5,4,77,7,1.4191,1.951031,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",50,"PT",3,3,3,88,7,6,4,4,5,4,2,7,1.8921,1.9332559,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",51,"PT",2,2,2,3,8,6,3,2,3,4,2,6,0.473,0.48328844,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",52,"PT",2,2,2,3,2,7,3,3,3,3,3,8,1.8921,3.0717423,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",53,"PT",2,2,2,2,8,2,2,2,2,6,2,6,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",54,"PT",2,1,1,1,77,1,2,3,3,3,1,6,1.8921,2.6013288,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",55,"PT",2,3,2,3,3,6,3,4,4,88,1,7,0.946,1.3005956,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",56,"PT",3,2,3,2,4,2,2,2,1,88,2,3,1.4191,1.1149632,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",57,"PT",4,1,2,6,8,6,4,3,3,4,3,7,0.473,0.4006605,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",58,"PT",3,2,2,88,8,7,3,3,4,5,3,7,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",59,"PT",1,1,1,88,4,6,3,4,4,5,3,7,0.7095,0.6009908,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",60,"PT",3,3,3,4,7,5,0,1,3,5,2,6,0.7095,0.79026794,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",61,"PT",2,2,2,2,8,6,3,2,2,4,3,7,0.7095,0.97544676,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",62,"PT",3,2,2,4,8,4,3,2,2,3,2,5,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",63,"PT",0,0,0,0,8,2,2,2,2,88,2,3,0.473,0.3716282,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",65,"PT",2,2,2,3,8,7,2,2,4,4,3,7,0.7095,0.97544676,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",66,"PT",4,1,4,5,4,1,3,3,77,5,2,7,0.473,0.4855585,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",67,"PT",0,0,0,1,77,5,4,3,2,4,2,6,0.2365,0.24164422,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",68,"PT",3,1,1,1,6,1,1,1,2,4,1,3,0.7095,0.5574423,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",69,"PT",3,3,2,2,8,2,2,1,2,5,3,3,0.2365,0.20033026,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",70,"PT",3,2,1,2,6,6,4,3,3,6,4,6,0.473,0.5268453,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",71,"PT",3,2,1,88,9,7,4,3,4,6,3,7,0.946,0.7432564,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",72,"PT",3,3,3,5,4,8,4,5,6,6,3,7,0.473,0.5268453,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",73,"PT",2,1,1,2,4,6,5,4,3,3,3,7,0.7095,0.97544676,0.40168142
"ESS3e03_7",3,"3.7","01.12.2018",75,"PT",0,0,0,88,77,6,5,4,3,88,2,6,0.2365,0.1858141,0.40168142
